City,State,Year,Anti-Jewish,Anti-Islamic,Full,clean,lat,long
Suny: Binghamton,NY,2012,0,0,New York,"suny: binghamton, new york",42.0893553,-75.9697049
Suny: Binghamton,NY,2013,2,0,New York,"suny: binghamton, new york",42.0893553,-75.9697049
Suny: Binghamton,NY,2014,1,0,New York,"suny: binghamton, new york",42.0893553,-75.9697049
Suny: Binghamton,NY,2015,1,0,New York,"suny: binghamton, new york",42.0893553,-75.9697049
Monson,MA,2010,0,0,Massachusetts,"monson, massachusetts",42.1042451,-72.3189519
Monson,MA,2011,0,0,Massachusetts,"monson, massachusetts",42.1042451,-72.3189519
Monson,MA,2012,0,0,Massachusetts,"monson, massachusetts",42.1042451,-72.3189519
Monson,MA,2013,0,0,Massachusetts,"monson, massachusetts",42.1042451,-72.3189519
Monson,MA,2014,1,0,Massachusetts,"monson, massachusetts",42.1042451,-72.3189519
Monson,MA,2015,0,0,Massachusetts,"monson, massachusetts",42.1042451,-72.3189519
Mendon,MA,2010,0,0,Massachusetts,"mendon, massachusetts",42.1056525,-71.5522859
Mendon,MA,2011,0,0,Massachusetts,"mendon, massachusetts",42.1056525,-71.5522859
Mendon,MA,2012,0,0,Massachusetts,"mendon, massachusetts",42.1056525,-71.5522859
Mendon,MA,2013,0,0,Massachusetts,"mendon, massachusetts",42.1056525,-71.5522859
Mendon,MA,2014,0,0,Massachusetts,"mendon, massachusetts",42.1056525,-71.5522859
Mendon,MA,2015,1,0,Massachusetts,"mendon, massachusetts",42.1056525,-71.5522859
Benton Harbor,MI,2010,0,1,Michigan,"benton harbor, michigan",42.1167065,-86.4541894
Benton Harbor,MI,2011,0,0,Michigan,"benton harbor, michigan",42.1167065,-86.4541894
Benton Harbor,MI,2012,0,0,Michigan,"benton harbor, michigan",42.1167065,-86.4541894
Benton Harbor,MI,2013,0,0,Michigan,"benton harbor, michigan",42.1167065,-86.4541894
Benton Harbor,MI,2014,0,0,Michigan,"benton harbor, michigan",42.1167065,-86.4541894
Benton Harbor,MI,2015,0,0,Michigan,"benton harbor, michigan",42.1167065,-86.4541894
Norfolk,MA,2010,0,0,Massachusetts,"norfolk, massachusetts",42.1195426,-71.3250563
Norfolk,MA,2011,0,0,Massachusetts,"norfolk, massachusetts",42.1195426,-71.3250563
Norfolk,MA,2012,0,0,Massachusetts,"norfolk, massachusetts",42.1195426,-71.3250563
Norfolk,MA,2013,1,0,Massachusetts,"norfolk, massachusetts",42.1195426,-71.3250563
Norfolk,MA,2014,0,0,Massachusetts,"norfolk, massachusetts",42.1195426,-71.3250563
Norfolk,MA,2015,0,0,Massachusetts,"norfolk, massachusetts",42.1195426,-71.3250563
Stoughton,MA,2010,0,1,Massachusetts,"stoughton, massachusetts",42.1229099,-71.1092012
Stoughton,MA,2011,0,0,Massachusetts,"stoughton, massachusetts",42.1229099,-71.1092012
Stoughton,MA,2012,0,0,Massachusetts,"stoughton, massachusetts",42.1229099,-71.1092012
Stoughton,MA,2013,1,0,Massachusetts,"stoughton, massachusetts",42.1229099,-71.1092012
Stoughton,MA,2014,0,0,Massachusetts,"stoughton, massachusetts",42.1229099,-71.1092012
Stoughton,MA,2015,0,0,Massachusetts,"stoughton, massachusetts",42.1229099,-71.1092012
Sharon,MA,2010,1,0,Massachusetts,"sharon, massachusetts",42.1236499,-71.1786237
Sharon,MA,2011,0,0,Massachusetts,"sharon, massachusetts",42.1236499,-71.1786237
Sharon,MA,2012,1,0,Massachusetts,"sharon, massachusetts",42.1236499,-71.1786237
Sharon,MA,2013,1,0,Massachusetts,"sharon, massachusetts",42.1236499,-71.1786237
Sharon,MA,2014,1,0,Massachusetts,"sharon, massachusetts",42.1236499,-71.1786237
Sharon,MA,2015,0,0,Massachusetts,"sharon, massachusetts",42.1236499,-71.1786237
Wilbraham,MA,2010,0,0,Massachusetts,"wilbraham, massachusetts",42.1237206,-72.431586
Wilbraham,MA,2011,1,0,Massachusetts,"wilbraham, massachusetts",42.1237206,-72.431586
Wilbraham,MA,2012,0,0,Massachusetts,"wilbraham, massachusetts",42.1237206,-72.431586
Wilbraham,MA,2013,0,0,Massachusetts,"wilbraham, massachusetts",42.1237206,-72.431586
Wilbraham,MA,2014,0,0,Massachusetts,"wilbraham, massachusetts",42.1237206,-72.431586
Wilbraham,MA,2015,0,0,Massachusetts,"wilbraham, massachusetts",42.1237206,-72.431586
Trenton,MI,2010,0,1,Michigan,"trenton, michigan",42.1394858,-83.1782587
Trenton,MI,2011,0,1,Michigan,"trenton, michigan",42.1394858,-83.1782587
Trenton,MI,2012,0,0,Michigan,"trenton, michigan",42.1394858,-83.1782587
Trenton,MI,2013,0,0,Michigan,"trenton, michigan",42.1394858,-83.1782587
Trenton,MI,2014,0,0,Michigan,"trenton, michigan",42.1394858,-83.1782587
Trenton,MI,2015,0,0,Michigan,"trenton, michigan",42.1394858,-83.1782587
Northbridge,MA,2010,0,0,Massachusetts,"northbridge, massachusetts",42.1516323,-71.6494407
Northbridge,MA,2011,0,0,Massachusetts,"northbridge, massachusetts",42.1516323,-71.6494407
Northbridge,MA,2012,0,0,Massachusetts,"northbridge, massachusetts",42.1516323,-71.6494407
Northbridge,MA,2013,0,0,Massachusetts,"northbridge, massachusetts",42.1516323,-71.6494407
Northbridge,MA,2014,0,0,Massachusetts,"northbridge, massachusetts",42.1516323,-71.6494407
Northbridge,MA,2015,1,0,Massachusetts,"northbridge, massachusetts",42.1516323,-71.6494407
Berkshire,MA,2010,0,0,Massachusetts,"berkshire, massachusetts",42.1668,-73.1496
Berkshire,MA,2011,0,0,Massachusetts,"berkshire, massachusetts",42.1668,-73.1496
Berkshire,MA,2012,0,0,Massachusetts,"berkshire, massachusetts",42.1668,-73.1496
Berkshire,MA,2013,1,0,Massachusetts,"berkshire, massachusetts",42.1668,-73.1496
Berkshire,MA,2014,0,0,Massachusetts,"berkshire, massachusetts",42.1668,-73.1496
Berkshire,MA,2015,0,0,Massachusetts,"berkshire, massachusetts",42.1668,-73.1496
Millis,MA,2010,0,0,Massachusetts,"millis, massachusetts",42.1669661,-71.351738
Millis,MA,2011,0,0,Massachusetts,"millis, massachusetts",42.1669661,-71.351738
Millis,MA,2012,1,0,Massachusetts,"millis, massachusetts",42.1669661,-71.351738
Millis,MA,2013,0,0,Massachusetts,"millis, massachusetts",42.1669661,-71.351738
Millis,MA,2014,0,0,Massachusetts,"millis, massachusetts",42.1669661,-71.351738
Millis,MA,2015,0,0,Massachusetts,"millis, massachusetts",42.1669661,-71.351738
Upton,MA,2010,0,0,Massachusetts,"upton, massachusetts",42.1744878,-71.6022583
Upton,MA,2011,0,0,Massachusetts,"upton, massachusetts",42.1744878,-71.6022583
Upton,MA,2012,0,0,Massachusetts,"upton, massachusetts",42.1744878,-71.6022583
Upton,MA,2013,0,0,Massachusetts,"upton, massachusetts",42.1744878,-71.6022583
Upton,MA,2014,0,1,Massachusetts,"upton, massachusetts",42.1744878,-71.6022583
Upton,MA,2015,0,0,Massachusetts,"upton, massachusetts",42.1744878,-71.6022583
Great Barrington,MA,2010,0,0,Massachusetts,"great barrington, massachusetts",42.1959798,-73.362008
Great Barrington,MA,2011,2,0,Massachusetts,"great barrington, massachusetts",42.1959798,-73.362008
Great Barrington,MA,2012,0,0,Massachusetts,"great barrington, massachusetts",42.1959798,-73.362008
Great Barrington,MA,2013,0,0,Massachusetts,"great barrington, massachusetts",42.1959798,-73.362008
Great Barrington,MA,2014,0,0,Massachusetts,"great barrington, massachusetts",42.1959798,-73.362008
Great Barrington,MA,2015,0,0,Massachusetts,"great barrington, massachusetts",42.1959798,-73.362008
Holliston,MA,2010,0,0,Massachusetts,"holliston, massachusetts",42.2000966,-71.4245049
Holliston,MA,2011,1,0,Massachusetts,"holliston, massachusetts",42.2000966,-71.4245049
Holliston,MA,2012,0,0,Massachusetts,"holliston, massachusetts",42.2000966,-71.4245049
Holliston,MA,2013,0,0,Massachusetts,"holliston, massachusetts",42.2000966,-71.4245049
Holliston,MA,2014,0,0,Massachusetts,"holliston, massachusetts",42.2000966,-71.4245049
Holliston,MA,2015,0,0,Massachusetts,"holliston, massachusetts",42.2000966,-71.4245049
Grafton,MA,2010,0,0,Massachusetts,"grafton, massachusetts",42.2070391,-71.6856236
Grafton,MA,2011,0,0,Massachusetts,"grafton, massachusetts",42.2070391,-71.6856236
Grafton,MA,2012,1,0,Massachusetts,"grafton, massachusetts",42.2070391,-71.6856236
Grafton,MA,2013,0,0,Massachusetts,"grafton, massachusetts",42.2070391,-71.6856236
Grafton,MA,2014,0,0,Massachusetts,"grafton, massachusetts",42.2070391,-71.6856236
Grafton,MA,2015,0,0,Massachusetts,"grafton, massachusetts",42.2070391,-71.6856236
Braintree,MA,2010,0,0,Massachusetts,"braintree, massachusetts",42.2079017,-71.0040013
Braintree,MA,2011,0,0,Massachusetts,"braintree, massachusetts",42.2079017,-71.0040013
Braintree,MA,2012,0,0,Massachusetts,"braintree, massachusetts",42.2079017,-71.0040013
Braintree,MA,2013,0,0,Massachusetts,"braintree, massachusetts",42.2079017,-71.0040013
Braintree,MA,2014,1,0,Massachusetts,"braintree, massachusetts",42.2079017,-71.0040013
Braintree,MA,2015,0,0,Massachusetts,"braintree, massachusetts",42.2079017,-71.0040013
Pittsfield Township,MI,2010,1,0,Michigan,"pittsfield township, michigan",42.2103174,-83.7241068
Pittsfield Township,MI,2011,1,1,Michigan,"pittsfield township, michigan",42.2103174,-83.7241068
Pittsfield Township,MI,2012,0,0,Michigan,"pittsfield township, michigan",42.2103174,-83.7241068
Pittsfield Township,MI,2013,0,0,Michigan,"pittsfield township, michigan",42.2103174,-83.7241068
Pittsfield Township,MI,2014,0,1,Michigan,"pittsfield township, michigan",42.2103174,-83.7241068
Pittsfield Township,MI,2015,0,0,Michigan,"pittsfield township, michigan",42.2103174,-83.7241068
Wayne County Airport,MI,2010,0,0,Michigan,"wayne county airport, michigan",42.2161722,-83.3553842
Wayne County Airport,MI,2011,0,0,Michigan,"wayne county airport, michigan",42.2161722,-83.3553842
Wayne County Airport,MI,2012,0,0,Michigan,"wayne county airport, michigan",42.2161722,-83.3553842
Wayne County Airport,MI,2013,0,0,Michigan,"wayne county airport, michigan",42.2161722,-83.3553842
Wayne County Airport,MI,2014,0,0,Michigan,"wayne county airport, michigan",42.2161722,-83.3553842
Wayne County Airport,MI,2015,0,1,Michigan,"wayne county airport, michigan",42.2161722,-83.3553842
Van Buren,MI,2010,0,0,Michigan,"van buren, michigan",42.2203171,-83.4838244
Van Buren,MI,2011,0,0,Michigan,"van buren, michigan",42.2203171,-83.4838244
Van Buren,MI,2012,0,0,Michigan,"van buren, michigan",42.2203171,-83.4838244
Van Buren,MI,2013,0,0,Michigan,"van buren, michigan",42.2203171,-83.4838244
Van Buren,MI,2014,0,0,Michigan,"van buren, michigan",42.2203171,-83.4838244
Van Buren,MI,2015,1,0,Michigan,"van buren, michigan",42.2203171,-83.4838244
Sherborn,MA,2010,0,0,Massachusetts,"sherborn, massachusetts",42.2389857,-71.3697813
Sherborn,MA,2011,0,0,Massachusetts,"sherborn, massachusetts",42.2389857,-71.3697813
Sherborn,MA,2012,0,0,Massachusetts,"sherborn, massachusetts",42.2389857,-71.3697813
Sherborn,MA,2013,0,0,Massachusetts,"sherborn, massachusetts",42.2389857,-71.3697813
Sherborn,MA,2014,0,0,Massachusetts,"sherborn, massachusetts",42.2389857,-71.3697813
Sherborn,MA,2015,1,0,Massachusetts,"sherborn, massachusetts",42.2389857,-71.3697813
Hingham,MA,2010,0,0,Massachusetts,"hingham, massachusetts",42.2418172,-70.889759
Hingham,MA,2011,0,0,Massachusetts,"hingham, massachusetts",42.2418172,-70.889759
Hingham,MA,2012,0,0,Massachusetts,"hingham, massachusetts",42.2418172,-70.889759
Hingham,MA,2013,0,0,Massachusetts,"hingham, massachusetts",42.2418172,-70.889759
Hingham,MA,2014,1,0,Massachusetts,"hingham, massachusetts",42.2418172,-70.889759
Hingham,MA,2015,0,0,Massachusetts,"hingham, massachusetts",42.2418172,-70.889759
Spencer,MA,2010,0,0,Massachusetts,"spencer, massachusetts",42.2439682,-71.9922867
Spencer,MA,2011,1,0,Massachusetts,"spencer, massachusetts",42.2439682,-71.9922867
Spencer,MA,2012,0,0,Massachusetts,"spencer, massachusetts",42.2439682,-71.9922867
Spencer,MA,2013,0,0,Massachusetts,"spencer, massachusetts",42.2439682,-71.9922867
Spencer,MA,2014,0,0,Massachusetts,"spencer, massachusetts",42.2439682,-71.9922867
Spencer,MA,2015,0,0,Massachusetts,"spencer, massachusetts",42.2439682,-71.9922867
Jackson,MI,2010,0,0,Michigan,"jackson, michigan",42.245869,-84.4013462
Jackson,MI,2011,0,0,Michigan,"jackson, michigan",42.245869,-84.4013462
Jackson,MI,2012,1,0,Michigan,"jackson, michigan",42.245869,-84.4013462
Jackson,MI,2013,0,0,Michigan,"jackson, michigan",42.245869,-84.4013462
Jackson,MI,2014,0,0,Michigan,"jackson, michigan",42.245869,-84.4013462
Jackson,MI,2015,0,0,Michigan,"jackson, michigan",42.245869,-84.4013462
Milton,MA,2010,0,0,Massachusetts,"milton, massachusetts",42.2495321,-71.0661653
Milton,MA,2011,5,0,Massachusetts,"milton, massachusetts",42.2495321,-71.0661653
Milton,MA,2012,0,0,Massachusetts,"milton, massachusetts",42.2495321,-71.0661653
Milton,MA,2013,2,0,Massachusetts,"milton, massachusetts",42.2495321,-71.0661653
Milton,MA,2014,0,0,Massachusetts,"milton, massachusetts",42.2495321,-71.0661653
Milton,MA,2015,2,0,Massachusetts,"milton, massachusetts",42.2495321,-71.0661653
Eastern Michigan Univers,MI,2010,1,0,Michigan,"eastern michigan univers, michigan",42.2506803,-83.624089
Eastern Michigan Univers,MI,2011,0,0,Michigan,"eastern michigan univers, michigan",42.2506803,-83.624089
Eastern Michigan Univers,MI,2012,0,0,Michigan,"eastern michigan univers, michigan",42.2506803,-83.624089
Eastern Michigan Univers,MI,2013,0,0,Michigan,"eastern michigan univers, michigan",42.2506803,-83.624089
Eastern Michigan Univers,MI,2014,0,0,Michigan,"eastern michigan univers, michigan",42.2506803,-83.624089
Eastern Michigan Univers,MI,2015,0,0,Michigan,"eastern michigan univers, michigan",42.2506803,-83.624089
Clark University,MA,2010,4,0,Massachusetts,"clark university, massachusetts",42.2521783,-71.82473
Clark University,MA,2011,2,0,Massachusetts,"clark university, massachusetts",42.2521783,-71.82473
Clark University,MA,2012,0,0,Massachusetts,"clark university, massachusetts",42.2521783,-71.82473
Clark University,MA,2013,0,0,Massachusetts,"clark university, massachusetts",42.2521783,-71.82473
Clark University,MA,2014,0,0,Massachusetts,"clark university, massachusetts",42.2521783,-71.82473
Clark University,MA,2015,2,0,Massachusetts,"clark university, massachusetts",42.2521783,-71.82473
Hudson,NY,2010,1,0,New York,"hudson, new york",42.2528649,-73.790959
Hudson,NY,2011,0,0,New York,"hudson, new york",42.2528649,-73.790959
Hudson,NY,2012,2,0,New York,"hudson, new york",42.2528649,-73.790959
Hudson,NY,2013,0,0,New York,"hudson, new york",42.2528649,-73.790959
Hudson,NY,2014,0,0,New York,"hudson, new york",42.2528649,-73.790959
Hudson,NY,2015,0,0,New York,"hudson, new york",42.2528649,-73.790959
Quincy,MA,2010,0,0,Massachusetts,"quincy, massachusetts",42.2528772,-71.0022705
Quincy,MA,2011,0,0,Massachusetts,"quincy, massachusetts",42.2528772,-71.0022705
Quincy,MA,2012,3,0,Massachusetts,"quincy, massachusetts",42.2528772,-71.0022705
Quincy,MA,2013,2,0,Massachusetts,"quincy, massachusetts",42.2528772,-71.0022705
Quincy,MA,2014,2,0,Massachusetts,"quincy, massachusetts",42.2528772,-71.0022705
Quincy,MA,2015,3,1,Massachusetts,"quincy, massachusetts",42.2528772,-71.0022705
Worcester,MA,2010,3,0,Massachusetts,"worcester, massachusetts",42.263412,-71.802188
Worcester,MA,2011,2,0,Massachusetts,"worcester, massachusetts",42.263412,-71.802188
Worcester,MA,2012,0,0,Massachusetts,"worcester, massachusetts",42.263412,-71.802188
Worcester,MA,2013,0,0,Massachusetts,"worcester, massachusetts",42.263412,-71.802188
Worcester,MA,2014,1,0,Massachusetts,"worcester, massachusetts",42.263412,-71.802188
Worcester,MA,2015,0,0,Massachusetts,"worcester, massachusetts",42.263412,-71.802188
Winnebago,IL,2010,0,0,Illinois,"winnebago, illinois",42.2661311,-89.2412202
Winnebago,IL,2011,0,0,Illinois,"winnebago, illinois",42.2661311,-89.2412202
Winnebago,IL,2012,0,0,Illinois,"winnebago, illinois",42.2661311,-89.2412202
Winnebago,IL,2013,0,0,Illinois,"winnebago, illinois",42.2661311,-89.2412202
Winnebago,IL,2014,0,1,Illinois,"winnebago, illinois",42.2661311,-89.2412202
Winnebago,IL,2015,0,0,Illinois,"winnebago, illinois",42.2661311,-89.2412202
Sp: Delaware County,NY,2010,0,0,New York,"sp: delaware county, new york",42.276718,-74.91619
Sp: Delaware County,NY,2011,0,0,New York,"sp: delaware county, new york",42.276718,-74.91619
Sp: Delaware County,NY,2012,0,0,New York,"sp: delaware county, new york",42.276718,-74.91619
Sp: Delaware County,NY,2013,0,0,New York,"sp: delaware county, new york",42.276718,-74.91619
Sp: Delaware County,NY,2014,0,0,New York,"sp: delaware county, new york",42.276718,-74.91619
Sp: Delaware County,NY,2015,0,1,New York,"sp: delaware county, new york",42.276718,-74.91619
Natick,MA,2010,0,0,Massachusetts,"natick, massachusetts",42.2775281,-71.3468091
Natick,MA,2011,1,0,Massachusetts,"natick, massachusetts",42.2775281,-71.3468091
Natick,MA,2012,0,0,Massachusetts,"natick, massachusetts",42.2775281,-71.3468091
Natick,MA,2013,0,0,Massachusetts,"natick, massachusetts",42.2775281,-71.3468091
Natick,MA,2014,0,0,Massachusetts,"natick, massachusetts",42.2775281,-71.3468091
Natick,MA,2015,0,0,Massachusetts,"natick, massachusetts",42.2775281,-71.3468091
Univ Of Mi: Ann Arbor,MI,2010,0,0,Michigan,"univ of mi: ann arbor, michigan",42.2780436,-83.7382241
Univ Of Mi: Ann Arbor,MI,2011,1,0,Michigan,"univ of mi: ann arbor, michigan",42.2780436,-83.7382241
Univ Of Mi: Ann Arbor,MI,2012,0,0,Michigan,"univ of mi: ann arbor, michigan",42.2780436,-83.7382241
Univ Of Mi: Ann Arbor,MI,2013,1,0,Michigan,"univ of mi: ann arbor, michigan",42.2780436,-83.7382241
Univ Of Mi: Ann Arbor,MI,2014,1,1,Michigan,"univ of mi: ann arbor, michigan",42.2780436,-83.7382241
Univ Of Mi: Ann Arbor,MI,2015,0,1,Michigan,"univ of mi: ann arbor, michigan",42.2780436,-83.7382241
Framingham,MA,2010,0,0,Massachusetts,"framingham, massachusetts",42.279286,-71.4161565
Framingham,MA,2011,1,0,Massachusetts,"framingham, massachusetts",42.279286,-71.4161565
Framingham,MA,2012,0,0,Massachusetts,"framingham, massachusetts",42.279286,-71.4161565
Framingham,MA,2013,0,0,Massachusetts,"framingham, massachusetts",42.279286,-71.4161565
Framingham,MA,2014,0,0,Massachusetts,"framingham, massachusetts",42.279286,-71.4161565
Framingham,MA,2015,0,0,Massachusetts,"framingham, massachusetts",42.279286,-71.4161565
Needham,MA,2010,0,0,Massachusetts,"needham, massachusetts",42.2809285,-71.2377548
Needham,MA,2011,0,0,Massachusetts,"needham, massachusetts",42.2809285,-71.2377548
Needham,MA,2012,1,0,Massachusetts,"needham, massachusetts",42.2809285,-71.2377548
Needham,MA,2013,0,0,Massachusetts,"needham, massachusetts",42.2809285,-71.2377548
Needham,MA,2014,0,0,Massachusetts,"needham, massachusetts",42.2809285,-71.2377548
Needham,MA,2015,0,0,Massachusetts,"needham, massachusetts",42.2809285,-71.2377548
Ann Arbor,MI,2010,0,0,Michigan,"ann arbor, michigan",42.282102,-83.748469
Ann Arbor,MI,2011,0,2,Michigan,"ann arbor, michigan",42.282102,-83.748469
Ann Arbor,MI,2012,2,0,Michigan,"ann arbor, michigan",42.282102,-83.748469
Ann Arbor,MI,2013,0,0,Michigan,"ann arbor, michigan",42.282102,-83.748469
Ann Arbor,MI,2014,0,0,Michigan,"ann arbor, michigan",42.282102,-83.748469
Ann Arbor,MI,2015,1,2,Michigan,"ann arbor, michigan",42.282102,-83.748469
Inkster,MI,2010,0,0,Michigan,"inkster, michigan",42.2942045,-83.3099303
Inkster,MI,2011,0,0,Michigan,"inkster, michigan",42.2942045,-83.3099303
Inkster,MI,2012,0,1,Michigan,"inkster, michigan",42.2942045,-83.3099303
Inkster,MI,2013,0,0,Michigan,"inkster, michigan",42.2942045,-83.3099303
Inkster,MI,2014,0,0,Michigan,"inkster, michigan",42.2942045,-83.3099303
Inkster,MI,2015,0,0,Michigan,"inkster, michigan",42.2942045,-83.3099303
Assumption College,MA,2010,0,0,Massachusetts,"assumption college, massachusetts",42.2947143,-71.8289631
Assumption College,MA,2011,0,0,Massachusetts,"assumption college, massachusetts",42.2947143,-71.8289631
Assumption College,MA,2012,0,0,Massachusetts,"assumption college, massachusetts",42.2947143,-71.8289631
Assumption College,MA,2013,0,0,Massachusetts,"assumption college, massachusetts",42.2947143,-71.8289631
Assumption College,MA,2014,1,0,Massachusetts,"assumption college, massachusetts",42.2947143,-71.8289631
Assumption College,MA,2015,0,0,Massachusetts,"assumption college, massachusetts",42.2947143,-71.8289631
Framingham State Univers,MA,2010,0,0,Massachusetts,"framingham state univers, massachusetts",42.2979259,-71.4370463
Framingham State Univers,MA,2011,0,0,Massachusetts,"framingham state univers, massachusetts",42.2979259,-71.4370463
Framingham State Univers,MA,2012,0,0,Massachusetts,"framingham state univers, massachusetts",42.2979259,-71.4370463
Framingham State Univers,MA,2013,0,0,Massachusetts,"framingham state univers, massachusetts",42.2979259,-71.4370463
Framingham State Univers,MA,2014,0,0,Massachusetts,"framingham state univers, massachusetts",42.2979259,-71.4370463
Framingham State Univers,MA,2015,1,0,Massachusetts,"framingham state univers, massachusetts",42.2979259,-71.4370463
Hull,MA,2010,2,0,Massachusetts,"hull, massachusetts",42.3020647,-70.9078346
Hull,MA,2011,0,0,Massachusetts,"hull, massachusetts",42.3020647,-70.9078346
Hull,MA,2012,0,0,Massachusetts,"hull, massachusetts",42.3020647,-70.9078346
Hull,MA,2013,0,0,Massachusetts,"hull, massachusetts",42.3020647,-70.9078346
Hull,MA,2014,0,0,Massachusetts,"hull, massachusetts",42.3020647,-70.9078346
Hull,MA,2015,0,0,Massachusetts,"hull, massachusetts",42.3020647,-70.9078346
Southborough,MA,2010,0,0,Massachusetts,"southborough, massachusetts",42.3056501,-71.5245087
Southborough,MA,2011,0,0,Massachusetts,"southborough, massachusetts",42.3056501,-71.5245087
Southborough,MA,2012,1,0,Massachusetts,"southborough, massachusetts",42.3056501,-71.5245087
Southborough,MA,2013,0,0,Massachusetts,"southborough, massachusetts",42.3056501,-71.5245087
Southborough,MA,2014,0,0,Massachusetts,"southborough, massachusetts",42.3056501,-71.5245087
Southborough,MA,2015,0,0,Massachusetts,"southborough, massachusetts",42.3056501,-71.5245087
Washtenaw,MI,2010,0,0,Michigan,"washtenaw, michigan",42.3076493,-83.8473015
Washtenaw,MI,2011,0,0,Michigan,"washtenaw, michigan",42.3076493,-83.8473015
Washtenaw,MI,2012,0,1,Michigan,"washtenaw, michigan",42.3076493,-83.8473015
Washtenaw,MI,2013,0,3,Michigan,"washtenaw, michigan",42.3076493,-83.8473015
Washtenaw,MI,2014,0,0,Michigan,"washtenaw, michigan",42.3076493,-83.8473015
Washtenaw,MI,2015,0,1,Michigan,"washtenaw, michigan",42.3076493,-83.8473015
Canton Township,MI,2010,2,1,Michigan,"canton township, michigan",42.3086444,-83.482116
Canton Township,MI,2011,0,1,Michigan,"canton township, michigan",42.3086444,-83.482116
Canton Township,MI,2012,0,1,Michigan,"canton township, michigan",42.3086444,-83.482116
Canton Township,MI,2013,0,0,Michigan,"canton township, michigan",42.3086444,-83.482116
Canton Township,MI,2014,0,0,Michigan,"canton township, michigan",42.3086444,-83.482116
Canton Township,MI,2015,0,0,Michigan,"canton township, michigan",42.3086444,-83.482116
Chelsea,MI,2010,1,0,Michigan,"chelsea, michigan",42.3180919,-84.0205029
Chelsea,MI,2011,0,0,Michigan,"chelsea, michigan",42.3180919,-84.0205029
Chelsea,MI,2012,0,0,Michigan,"chelsea, michigan",42.3180919,-84.0205029
Chelsea,MI,2013,0,0,Michigan,"chelsea, michigan",42.3180919,-84.0205029
Chelsea,MI,2014,0,0,Michigan,"chelsea, michigan",42.3180919,-84.0205029
Chelsea,MI,2015,0,0,Michigan,"chelsea, michigan",42.3180919,-84.0205029
Dearborn,MI,2010,0,2,Michigan,"dearborn, michigan",42.3222599,-83.1763145
Dearborn,MI,2011,0,3,Michigan,"dearborn, michigan",42.3222599,-83.1763145
Dearborn,MI,2012,0,1,Michigan,"dearborn, michigan",42.3222599,-83.1763145
Dearborn,MI,2013,2,0,Michigan,"dearborn, michigan",42.3222599,-83.1763145
Dearborn,MI,2014,0,1,Michigan,"dearborn, michigan",42.3222599,-83.1763145
Dearborn,MI,2015,0,3,Michigan,"dearborn, michigan",42.3222599,-83.1763145
Hampshire College,MA,2010,1,0,Massachusetts,"hampshire college, massachusetts",42.3240789,-72.5306964
Hampshire College,MA,2011,0,0,Massachusetts,"hampshire college, massachusetts",42.3240789,-72.5306964
Hampshire College,MA,2012,0,0,Massachusetts,"hampshire college, massachusetts",42.3240789,-72.5306964
Hampshire College,MA,2013,0,0,Massachusetts,"hampshire college, massachusetts",42.3240789,-72.5306964
Hampshire College,MA,2014,0,0,Massachusetts,"hampshire college, massachusetts",42.3240789,-72.5306964
Hampshire College,MA,2015,0,0,Massachusetts,"hampshire college, massachusetts",42.3240789,-72.5306964
Westland,MI,2010,0,0,Michigan,"westland, michigan",42.324204,-83.400211
Westland,MI,2011,0,0,Michigan,"westland, michigan",42.324204,-83.400211
Westland,MI,2012,0,1,Michigan,"westland, michigan",42.324204,-83.400211
Westland,MI,2013,0,0,Michigan,"westland, michigan",42.324204,-83.400211
Westland,MI,2014,0,0,Michigan,"westland, michigan",42.324204,-83.400211
Westland,MI,2015,0,1,Michigan,"westland, michigan",42.324204,-83.400211
Northampton,MA,2010,0,0,Massachusetts,"northampton, massachusetts",42.3250896,-72.6412013
Northampton,MA,2011,0,0,Massachusetts,"northampton, massachusetts",42.3250896,-72.6412013
Northampton,MA,2012,0,0,Massachusetts,"northampton, massachusetts",42.3250896,-72.6412013
Northampton,MA,2013,0,0,Massachusetts,"northampton, massachusetts",42.3250896,-72.6412013
Northampton,MA,2014,0,0,Massachusetts,"northampton, massachusetts",42.3250896,-72.6412013
Northampton,MA,2015,1,0,Massachusetts,"northampton, massachusetts",42.3250896,-72.6412013
Detroit,MI,2010,0,0,Michigan,"detroit, michigan",42.331681,-83.047997
Detroit,MI,2011,0,0,Michigan,"detroit, michigan",42.331681,-83.047997
Detroit,MI,2012,1,2,Michigan,"detroit, michigan",42.331681,-83.047997
Detroit,MI,2013,0,0,Michigan,"detroit, michigan",42.331681,-83.047997
Detroit,MI,2014,0,0,Michigan,"detroit, michigan",42.331681,-83.047997
Detroit,MI,2015,0,0,Michigan,"detroit, michigan",42.331681,-83.047997
Brookline,MA,2010,0,0,Massachusetts,"brookline, massachusetts",42.3317642,-71.1211635
Brookline,MA,2011,2,0,Massachusetts,"brookline, massachusetts",42.3317642,-71.1211635
Brookline,MA,2012,1,0,Massachusetts,"brookline, massachusetts",42.3317642,-71.1211635
Brookline,MA,2013,1,0,Massachusetts,"brookline, massachusetts",42.3317642,-71.1211635
Brookline,MA,2014,0,0,Massachusetts,"brookline, massachusetts",42.3317642,-71.1211635
Brookline,MA,2015,0,0,Massachusetts,"brookline, massachusetts",42.3317642,-71.1211635
Mchenry,IL,2010,0,0,Illinois,"mchenry, illinois",42.333355,-88.2667534
