Anti_Jewish,Anti_Islamic,state,city,latitude,longitude,date
0,0,Michigan,Inkster,42.2942045,-83.3099303,2011
0,1,Michigan,Inkster,42.2942045,-83.3099303,2012
0,0,Michigan,Inkster,42.2942045,-83.3099303,2013
0,0,Michigan,Inkster,42.2942045,-83.3099303,2014
0,0,Michigan,Inkster,42.2942045,-83.3099303,2015
0,0,Massachusetts,Assumption College,42.2947143,-71.8289631,2010
0,0,Massachusetts,Assumption College,42.2947143,-71.8289631,2011
0,0,Massachusetts,Assumption College,42.2947143,-71.8289631,2012
0,0,Massachusetts,Assumption College,42.2947143,-71.8289631,2013
1,0,Massachusetts,Assumption College,42.2947143,-71.8289631,2014
0,0,Massachusetts,Assumption College,42.2947143,-71.8289631,2015
0,0,Massachusetts,Framingham State Univers,42.2979259,-71.4370463,2010
0,0,Massachusetts,Framingham State Univers,42.2979259,-71.4370463,2011
0,0,Massachusetts,Framingham State Univers,42.2979259,-71.4370463,2012
0,0,Massachusetts,Framingham State Univers,42.2979259,-71.4370463,2013
0,0,Massachusetts,Framingham State Univers,42.2979259,-71.4370463,2014
1,0,Massachusetts,Framingham State Univers,42.2979259,-71.4370463,2015
2,0,Massachusetts,Hull,42.3020647,-70.9078346,2010
0,0,Massachusetts,Hull,42.3020647,-70.9078346,2011
0,0,Massachusetts,Hull,42.3020647,-70.9078346,2012
0,0,Massachusetts,Hull,42.3020647,-70.9078346,2013
0,0,Massachusetts,Hull,42.3020647,-70.9078346,2014
0,0,Massachusetts,Hull,42.3020647,-70.9078346,2015
0,0,Massachusetts,Southborough,42.3056501,-71.5245087,2010
0,0,Massachusetts,Southborough,42.3056501,-71.5245087,2011
1,0,Massachusetts,Southborough,42.3056501,-71.5245087,2012
0,0,Massachusetts,Southborough,42.3056501,-71.5245087,2013
0,0,Massachusetts,Southborough,42.3056501,-71.5245087,2014
0,0,Massachusetts,Southborough,42.3056501,-71.5245087,2015
0,0,Michigan,Washtenaw,42.3076493,-83.8473015,2010
0,0,Michigan,Washtenaw,42.3076493,-83.8473015,2011
0,1,Michigan,Washtenaw,42.3076493,-83.8473015,2012
0,3,Michigan,Washtenaw,42.3076493,-83.8473015,2013
0,0,Michigan,Washtenaw,42.3076493,-83.8473015,2014
0,1,Michigan,Washtenaw,42.3076493,-83.8473015,2015
2,1,Michigan,Canton Township,42.3086444,-83.482116,2010
0,1,Michigan,Canton Township,42.3086444,-83.482116,2011
0,1,Michigan,Canton Township,42.3086444,-83.482116,2012
0,0,Michigan,Canton Township,42.3086444,-83.482116,2013
0,0,Michigan,Canton Township,42.3086444,-83.482116,2014
0,0,Michigan,Canton Township,42.3086444,-83.482116,2015
1,0,Michigan,Chelsea,42.3180919,-84.0205029,2010
0,0,Michigan,Chelsea,42.3180919,-84.0205029,2011
0,0,Michigan,Chelsea,42.3180919,-84.0205029,2012
0,0,Michigan,Chelsea,42.3180919,-84.0205029,2013
0,0,Michigan,Chelsea,42.3180919,-84.0205029,2014
0,0,Michigan,Chelsea,42.3180919,-84.0205029,2015
0,2,Michigan,Dearborn,42.3222599,-83.1763145,2010
0,3,Michigan,Dearborn,42.3222599,-83.1763145,2011
0,1,Michigan,Dearborn,42.3222599,-83.1763145,2012
2,0,Michigan,Dearborn,42.3222599,-83.1763145,2013
0,1,Michigan,Dearborn,42.3222599,-83.1763145,2014
0,3,Michigan,Dearborn,42.3222599,-83.1763145,2015
1,0,Massachusetts,Hampshire College,42.3240789,-72.5306964,2010
0,0,Massachusetts,Hampshire College,42.3240789,-72.5306964,2011
0,0,Massachusetts,Hampshire College,42.3240789,-72.5306964,2012
0,0,Massachusetts,Hampshire College,42.3240789,-72.5306964,2013
0,0,Massachusetts,Hampshire College,42.3240789,-72.5306964,2014
0,0,Massachusetts,Hampshire College,42.3240789,-72.5306964,2015
0,0,Michigan,Westland,42.324204,-83.400211,2010
0,0,Michigan,Westland,42.324204,-83.400211,2011
0,1,Michigan,Westland,42.324204,-83.400211,2012
0,0,Michigan,Westland,42.324204,-83.400211,2013
0,0,Michigan,Westland,42.324204,-83.400211,2014
0,1,Michigan,Westland,42.324204,-83.400211,2015
0,0,Massachusetts,Northampton,42.3250896,-72.6412013,2010
0,0,Massachusetts,Northampton,42.3250896,-72.6412013,2011
0,0,Massachusetts,Northampton,42.3250896,-72.6412013,2012
0,0,Massachusetts,Northampton,42.3250896,-72.6412013,2013
0,0,Massachusetts,Northampton,42.3250896,-72.6412013,2014
1,0,Massachusetts,Northampton,42.3250896,-72.6412013,2015
0,0,Michigan,Detroit,42.331681,-83.047997,2010
0,0,Michigan,Detroit,42.331681,-83.047997,2011
1,2,Michigan,Detroit,42.331681,-83.047997,2012
0,0,Michigan,Detroit,42.331681,-83.047997,2013
0,0,Michigan,Detroit,42.331681,-83.047997,2014
0,0,Michigan,Detroit,42.331681,-83.047997,2015
0,0,Massachusetts,Brookline,42.3317642,-71.1211635,2010
2,0,Massachusetts,Brookline,42.3317642,-71.1211635,2011
1,0,Massachusetts,Brookline,42.3317642,-71.1211635,2012
1,0,Massachusetts,Brookline,42.3317642,-71.1211635,2013
0,0,Massachusetts,Brookline,42.3317642,-71.1211635,2014
0,0,Massachusetts,Brookline,42.3317642,-71.1211635,2015
0,0,Illinois,Mchenry,42.333355,-88.2667534,2010
0,0,Illinois,Mchenry,42.333355,-88.2667534,2011
0,0,Illinois,Mchenry,42.333355,-88.2667534,2012
1,0,Illinois,Mchenry,42.333355,-88.2667534,2013
0,0,Illinois,Mchenry,42.333355,-88.2667534,2014
0,0,Illinois,Mchenry,42.333355,-88.2667534,2015
0,0,Michigan,Dearborn Heights,42.3369816,-83.2732627,2010
0,0,Michigan,Dearborn Heights,42.3369816,-83.2732627,2011
0,1,Michigan,Dearborn Heights,42.3369816,-83.2732627,2012
0,0,Michigan,Dearborn Heights,42.3369816,-83.2732627,2013
0,1,Michigan,Dearborn Heights,42.3369816,-83.2732627,2014
0,0,Michigan,Dearborn Heights,42.3369816,-83.2732627,2015
2,0,Massachusetts,Newton,42.3370413,-71.2092214,2010
0,0,Massachusetts,Newton,42.3370413,-71.2092214,2011
1,0,Massachusetts,Newton,42.3370413,-71.2092214,2012
0,0,Massachusetts,Newton,42.3370413,-71.2092214,2013
3,0,Massachusetts,Newton,42.3370413,-71.2092214,2014
3,1,Massachusetts,Newton,42.3370413,-71.2092214,2015
1,0,Massachusetts,Northeastern University,42.3398067,-71.0891717,2010
2,0,Massachusetts,Northeastern University,42.3398067,-71.0891717,2011
1,0,Massachusetts,Northeastern University,42.3398067,-71.0891717,2012
0,1,Massachusetts,Northeastern University,42.3398067,-71.0891717,2013
1,0,Massachusetts,Northeastern University,42.3398067,-71.0891717,2014
4,0,Massachusetts,Northeastern University,42.3398067,-71.0891717,2015
0,0,Illinois,Grayslake,42.3444664,-88.041746,2010
0,0,Illinois,Grayslake,42.3444664,-88.041746,2011
0,0,Illinois,Grayslake,42.3444664,-88.041746,2012
0,0,Illinois,Grayslake,42.3444664,-88.041746,2013
1,0,Illinois,Grayslake,42.3444664,-88.041746,2014
1,0,Illinois,Grayslake,42.3444664,-88.041746,2015
0,0,Massachusetts,Boston University,42.3504997,-71.1053991,2010
1,0,Massachusetts,Boston University,42.3504997,-71.1053991,2011
0,0,Massachusetts,Boston University,42.3504997,-71.1053991,2012
0,0,Massachusetts,Boston University,42.3504997,-71.1053991,2013
0,0,Massachusetts,Boston University,42.3504997,-71.1053991,2014
1,0,Massachusetts,Boston University,42.3504997,-71.1053991,2015
0,0,Massachusetts,Emerson College,42.3520298,-71.0656551,2010
0,0,Massachusetts,Emerson College,42.3520298,-71.0656551,2011
0,0,Massachusetts,Emerson College,42.3520298,-71.0656551,2012
0,0,Massachusetts,Emerson College,42.3520298,-71.0656551,2013
1,0,Massachusetts,Emerson College,42.3520298,-71.0656551,2014
0,0,Massachusetts,Emerson College,42.3520298,-71.0656551,2015
0,0,Massachusetts,Suffolk,42.3522866,-71.0504229,2010
0,0,Massachusetts,Suffolk,42.3522866,-71.0504229,2011
0,0,Massachusetts,Suffolk,42.3522866,-71.0504229,2012
4,1,Massachusetts,Suffolk,42.3522866,-71.0504229,2013
0,0,Massachusetts,Suffolk,42.3522866,-71.0504229,2014
0,0,Massachusetts,Suffolk,42.3522866,-71.0504229,2015
8,4,Massachusetts,Boston,42.358662,-71.056739,2010
12,8,Massachusetts,Boston,42.358662,-71.056739,2011
13,4,Massachusetts,Boston,42.358662,-71.056739,2012
13,5,Massachusetts,Boston,42.358662,-71.056739,2013
3,3,Massachusetts,Boston,42.358662,-71.056739,2014
9,4,Massachusetts,Boston,42.358662,-71.056739,2015
0,0,Massachusetts,Mass Inst Of Technology,42.360091,-71.09416,2010
1,0,Massachusetts,Mass Inst Of Technology,42.360091,-71.09416,2011
0,0,Massachusetts,Mass Inst Of Technology,42.360091,-71.09416,2012
0,0,Massachusetts,Mass Inst Of Technology,42.360091,-71.09416,2013
0,0,Massachusetts,Mass Inst Of Technology,42.360091,-71.09416,2014
0,0,Massachusetts,Mass Inst Of Technology,42.360091,-71.09416,2015
1,0,Massachusetts,Brandeis University,42.3662517,-71.2585265,2010
0,0,Massachusetts,Brandeis University,42.3662517,-71.2585265,2011
0,0,Massachusetts,Brandeis University,42.3662517,-71.2585265,2012
0,0,Massachusetts,Brandeis University,42.3662517,-71.2585265,2013
0,0,Massachusetts,Brandeis University,42.3662517,-71.2585265,2014
0,0,Massachusetts,Brandeis University,42.3662517,-71.2585265,2015
0,0,Massachusetts,Cambridge,42.366794,-71.106007,2010
1,0,Massachusetts,Cambridge,42.366794,-71.106007,2011
2,1,Massachusetts,Cambridge,42.366794,-71.106007,2012
0,2,Massachusetts,Cambridge,42.366794,-71.106007,2013
0,1,Massachusetts,Cambridge,42.366794,-71.106007,2014
1,3,Massachusetts,Cambridge,42.366794,-71.106007,2015
1,0,Michigan,Livonia,42.36837,-83.3527097,2010
0,0,Michigan,Livonia,42.36837,-83.3527097,2011
0,0,Michigan,Livonia,42.36837,-83.3527097,2012
0,0,Michigan,Livonia,42.36837,-83.3527097,2013
0,0,Michigan,Livonia,42.36837,-83.3527097,2014
0,0,Michigan,Livonia,42.36837,-83.3527097,2015
0,0,Massachusetts,Harvard University,42.3699413,-71.1121257,2010
3,0,Massachusetts,Harvard University,42.3699413,-71.1121257,2011
0,0,Massachusetts,Harvard University,42.3699413,-71.1121257,2012
0,0,Massachusetts,Harvard University,42.3699413,-71.1121257,2013
0,0,Massachusetts,Harvard University,42.3699413,-71.1121257,2014
0,0,Massachusetts,Harvard University,42.3699413,-71.1121257,2015
0,0,Massachusetts,Amherst,42.3732216,-72.5198537,2010
1,0,Massachusetts,Amherst,42.3732216,-72.5198537,2011
0,0,Massachusetts,Amherst,42.3732216,-72.5198537,2012
0,0,Massachusetts,Amherst,42.3732216,-72.5198537,2013
0,0,Massachusetts,Amherst,42.3732216,-72.5198537,2014
0,0,Massachusetts,Amherst,42.3732216,-72.5198537,2015
0,0,Michigan,Plymouth Township,42.3735328,-83.5090381,2010
0,0,Michigan,Plymouth Township,42.3735328,-83.5090381,2011
0,1,Michigan,Plymouth Township,42.3735328,-83.5090381,2012
0,0,Michigan,Plymouth Township,42.3735328,-83.5090381,2013
0,0,Michigan,Plymouth Township,42.3735328,-83.5090381,2014
0,0,Michigan,Plymouth Township,42.3735328,-83.5090381,2015
1,0,Massachusetts,Winthrop,42.3778173,-70.9811334,2010
0,0,Massachusetts,Winthrop,42.3778173,-70.9811334,2011
0,0,Massachusetts,Winthrop,42.3778173,-70.9811334,2012
0,0,Massachusetts,Winthrop,42.3778173,-70.9811334,2013
0,0,Massachusetts,Winthrop,42.3778173,-70.9811334,2014
0,0,Massachusetts,Winthrop,42.3778173,-70.9811334,2015
0,0,Massachusetts,Bentley University,42.3856989,-71.22168,2010
0,0,Massachusetts,Bentley University,42.3856989,-71.22168,2011
0,0,Massachusetts,Bentley University,42.3856989,-71.22168,2012
0,0,Massachusetts,Bentley University,42.3856989,-71.22168,2013
0,0,Massachusetts,Bentley University,42.3856989,-71.22168,2014
1,0,Massachusetts,Bentley University,42.3856989,-71.22168,2015
1,0,Massachusetts,Boylston,42.3889953,-71.6908142,2010
0,0,Massachusetts,Boylston,42.3889953,-71.6908142,2011
0,0,Massachusetts,Boylston,42.3889953,-71.6908142,2012
0,0,Massachusetts,Boylston,42.3889953,-71.6908142,2013
0,0,Massachusetts,Boylston,42.3889953,-71.6908142,2014
0,0,Massachusetts,Boylston,42.3889953,-71.6908142,2015
1,0,Massachusetts,Univ Of Ma: Amherst,42.3911569,-72.5267121,2010
3,0,Massachusetts,Univ Of Ma: Amherst,42.3911569,-72.5267121,2011
0,0,Massachusetts,Univ Of Ma: Amherst,42.3911569,-72.5267121,2012
3,0,Massachusetts,Univ Of Ma: Amherst,42.3911569,-72.5267121,2013
1,1,Massachusetts,Univ Of Ma: Amherst,42.3911569,-72.5267121,2014
0,0,Massachusetts,Univ Of Ma: Amherst,42.3911569,-72.5267121,2015
0,0,Michigan,Hamtramck,42.3928151,-83.0496438,2010
0,0,Michigan,Hamtramck,42.3928151,-83.0496438,2011
0,0,Michigan,Hamtramck,42.3928151,-83.0496438,2012
0,0,Michigan,Hamtramck,42.3928151,-83.0496438,2013
0,0,Michigan,Hamtramck,42.3928151,-83.0496438,2014
0,3,Michigan,Hamtramck,42.3928151,-83.0496438,2015
0,0,Massachusetts,Tufts University:Medford,42.4074843,-71.1190232,2010
0,0,Massachusetts,Tufts University:Medford,42.4074843,-71.1190232,2011
0,0,Massachusetts,Tufts University:Medford,42.4074843,-71.1190232,2012
1,0,Massachusetts,Tufts University:Medford,42.4074843,-71.1190232,2013
3,0,Massachusetts,Tufts University:Medford,42.4074843,-71.1190232,2014
0,0,Massachusetts,Tufts University:Medford,42.4074843,-71.1190232,2015
0,0,Massachusetts,Mass General Hospital,42.408203,-70.992267,2010
0,0,Massachusetts,Mass General Hospital,42.408203,-70.992267,2011
0,0,Massachusetts,Mass General Hospital,42.408203,-70.992267,2012
0,0,Massachusetts,Mass General Hospital,42.408203,-70.992267,2013
1,0,Massachusetts,Mass General Hospital,42.408203,-70.992267,2014
1,1,Massachusetts,Mass General Hospital,42.408203,-70.992267,2015
0,0,Massachusetts,Everett,42.40843,-71.0536625,2010
1,0,Massachusetts,Everett,42.40843,-71.0536625,2011
1,0,Massachusetts,Everett,42.40843,-71.0536625,2012
0,0,Massachusetts,Everett,42.40843,-71.0536625,2013
0,0,Massachusetts,Everett,42.40843,-71.0536625,2014
0,0,Massachusetts,Everett,42.40843,-71.0536625,2015
0,1,Massachusetts,Revere,42.4084302,-71.0119948,2010
1,0,Massachusetts,Revere,42.4084302,-71.0119948,2011
0,1,Massachusetts,Revere,42.4084302,-71.0119948,2012
1,1,Massachusetts,Revere,42.4084302,-71.0119948,2013
0,0,Massachusetts,Revere,42.4084302,-71.0119948,2014
0,0,Massachusetts,Revere,42.4084302,-71.0119948,2015
0,0,Michigan,Northville Township,42.4138139,-83.4690247,2010
0,0,Michigan,Northville Township,42.4138139,-83.4690247,2011
0,0,Michigan,Northville Township,42.4138139,-83.4690247,2012
0,0,Michigan,Northville Township,42.4138139,-83.4690247,2013
1,0,Michigan,Northville Township,42.4138139,-83.4690247,2014
0,0,Michigan,Northville Township,42.4138139,-83.4690247,2015
0,0,Massachusetts,Medford,42.4184296,-71.1061639,2010
0,0,Massachusetts,Medford,42.4184296,-71.1061639,2011
0,0,Massachusetts,Medford,42.4184296,-71.1061639,2012
3,0,Massachusetts,Medford,42.4184296,-71.1061639,2013
1,0,Massachusetts,Medford,42.4184296,-71.1061639,2014
1,0,Massachusetts,Medford,42.4184296,-71.1061639,2015
0,0,Massachusetts,Malden,42.4250964,-71.066163,2010
0,0,Massachusetts,Malden,42.4250964,-71.066163,2011
0,0,Massachusetts,Malden,42.4250964,-71.066163,2012
1,1,Massachusetts,Malden,42.4250964,-71.066163,2013
0,0,Massachusetts,Malden,42.4250964,-71.066163,2014
0,1,Massachusetts,Malden,42.4250964,-71.066163,2015
6,0,Massachusetts,Lincoln,42.4259283,-71.3039469,2010
2,0,Massachusetts,Lincoln,42.4259283,-71.3039469,2011
0,0,Massachusetts,Lincoln,42.4259283,-71.3039469,2012
2,0,Massachusetts,Lincoln,42.4259283,-71.3039469,2013
0,0,Massachusetts,Lincoln,42.4259283,-71.3039469,2014
1,0,Massachusetts,Lincoln,42.4259283,-71.3039469,2015
0,0,Massachusetts,Bolton,42.4334258,-71.6078449,2010
0,0,Massachusetts,Bolton,42.4334258,-71.6078449,2011
1,0,Massachusetts,Bolton,42.4334258,-71.6078449,2012
0,0,Massachusetts,Bolton,42.4334258,-71.6078449,2013
0,0,Massachusetts,Bolton,42.4334258,-71.6078449,2014
0,0,Massachusetts,Bolton,42.4334258,-71.6078449,2015
1,0,Massachusetts,Hinsdale,42.4386967,-73.1253799,2010
0,0,Massachusetts,Hinsdale,42.4386967,-73.1253799,2011
0,0,Massachusetts,Hinsdale,42.4386967,-73.1253799,2012
0,0,Massachusetts,Hinsdale,42.4386967,-73.1253799,2013
0,0,Massachusetts,Hinsdale,42.4386967,-73.1253799,2014
0,0,Massachusetts,Hinsdale,42.4386967,-73.1253799,2015
1,0,Massachusetts,Pittsfield,42.4500845,-73.2453824,2010
0,0,Massachusetts,Pittsfield,42.4500845,-73.2453824,2011
0,0,Massachusetts,Pittsfield,42.4500845,-73.2453824,2012
0,0,Massachusetts,Pittsfield,42.4500845,-73.2453824,2013
0,0,Massachusetts,Pittsfield,42.4500845,-73.2453824,2014
0,0,Massachusetts,Pittsfield,42.4500845,-73.2453824,2015
0,0,New York,Oneonta City,42.4528571,-75.0637746,2010
0,0,New York,Oneonta City,42.4528571,-75.0637746,2011
0,0,New York,Oneonta City,42.4528571,-75.0637746,2012
0,0,New York,Oneonta City,42.4528571,-75.0637746,2013
1,0,New York,Oneonta City,42.4528571,-75.0637746,2014
0,0,New York,Oneonta City,42.4528571,-75.0637746,2015
0,0,New York,Cornell University,42.4534492,-76.4735027,2010
0,0,New York,Cornell University,42.4534492,-76.4735027,2011
1,0,New York,Cornell University,42.4534492,-76.4735027,2012
0,0,New York,Cornell University,42.4534492,-76.4735027,2013
0,0,New York,Cornell University,42.4534492,-76.4735027,2014
0,0,New York,Cornell University,42.4534492,-76.4735027,2015
1,0,Michigan,Oak Park,42.4594803,-83.1827051,2010
2,0,Michigan,Oak Park,42.4594803,-83.1827051,2011
0,0,Michigan,Oak Park,42.4594803,-83.1827051,2012
0,0,Michigan,Oak Park,42.4594803,-83.1827051,2013
0,0,Michigan,Oak Park,42.4594803,-83.1827051,2014
0,0,Michigan,Oak Park,42.4594803,-83.1827051,2015
0,0,Michigan,Ferndale,42.4605917,-83.1346478,2010
0,0,Michigan,Ferndale,42.4605917,-83.1346478,2011
0,0,Michigan,Ferndale,42.4605917,-83.1346478,2012
0,0,Michigan,Ferndale,42.4605917,-83.1346478,2013
0,0,Michigan,Ferndale,42.4605917,-83.1346478,2014
0,1,Michigan,Ferndale,42.4605917,-83.1346478,2015
0,0,Michigan,Farmington,42.4644795,-83.3763218,2010
0,1,Michigan,Farmington,42.4644795,-83.3763218,2011
0,0,Michigan,Farmington,42.4644795,-83.3763218,2012
0,0,Michigan,Farmington,42.4644795,-83.3763218,2013
0,0,Michigan,Farmington,42.4644795,-83.3763218,2014
0,0,Michigan,Farmington,42.4644795,-83.3763218,2015
0,0,New York,Suny College: Oneonta,42.465096,-75.065151,2010
0,0,New York,Suny College: Oneonta,42.465096,-75.065151,2011
0,0,New York,Suny College: Oneonta,42.465096,-75.065151,2012
2,0,New York,Suny College: Oneonta,42.465096,-75.065151,2013
1,0,New York,Suny College: Oneonta,42.465096,-75.065151,2014
1,0,New York,Suny College: Oneonta,42.465096,-75.065151,2015
0,0,Massachusetts,Lynn,42.466763,-70.9494938,2010
0,0,Massachusetts,Lynn,42.466763,-70.9494938,2011
0,0,Massachusetts,Lynn,42.466763,-70.9494938,2012
0,1,Massachusetts,Lynn,42.466763,-70.9494938,2013
0,0,Massachusetts,Lynn,42.466763,-70.9494938,2014
2,0,Massachusetts,Lynn,42.466763,-70.9494938,2015
0,0,New York,Wayne,42.4709046,-77.1055262,2010
0,0,New York,Wayne,42.4709046,-77.1055262,2011
0,0,New York,Wayne,42.4709046,-77.1055262,2012
3,0,New York,Wayne,42.4709046,-77.1055262,2013
0,0,New York,Wayne,42.4709046,-77.1055262,2014
0,0,New York,Wayne,42.4709046,-77.1055262,2015
1,0,Michigan,Southfield,42.4733688,-83.2218731,2010
0,0,Michigan,Southfield,42.4733688,-83.2218731,2011
3,2,Michigan,Southfield,42.4733688,-83.2218731,2012
0,0,Michigan,Southfield,42.4733688,-83.2218731,2013
0,0,Michigan,Southfield,42.4733688,-83.2218731,2014
0,0,Michigan,Southfield,42.4733688,-83.2218731,2015
0,0,Massachusetts,Stoneham,42.4802469,-71.0999719,2010
0,0,Massachusetts,Stoneham,42.4802469,-71.0999719,2011
1,0,Massachusetts,Stoneham,42.4802469,-71.0999719,2012
0,0,Massachusetts,Stoneham,42.4802469,-71.0999719,2013
0,0,Massachusetts,Stoneham,42.4802469,-71.0999719,2014
1,0,Massachusetts,Stoneham,42.4802469,-71.0999719,2015
0,0,Michigan,Huntington Woods,42.4805913,-83.1668713,2010
0,0,Michigan,Huntington Woods,42.4805913,-83.1668713,2011
1,0,Michigan,Huntington Woods,42.4805913,-83.1668713,2012
2,0,Michigan,Huntington Woods,42.4805913,-83.1668713,2013
1,0,Michigan,Huntington Woods,42.4805913,-83.1668713,2014
0,0,Michigan,Huntington Woods,42.4805913,-83.1668713,2015
1,0,Massachusetts,Acton,42.4850931,-71.43284,2010
5,0,Massachusetts,Acton,42.4850931,-71.43284,2011
1,0,Massachusetts,Acton,42.4850931,-71.43284,2012
0,0,Massachusetts,Acton,42.4850931,-71.43284,2013
3,0,Massachusetts,Acton,42.4850931,-71.43284,2014
5,0,Massachusetts,Acton,42.4850931,-71.43284,2015
0,1,Michigan,Madison Heights,42.4858692,-83.1052028,2010
0,0,Michigan,Madison Heights,42.4858692,-83.1052028,2011
0,0,Michigan,Madison Heights,42.4858692,-83.1052028,2012
0,1,Michigan,Madison Heights,42.4858692,-83.1052028,2013
0,0,Michigan,Madison Heights,42.4858692,-83.1052028,2014
0,0,Michigan,Madison Heights,42.4858692,-83.1052028,2015
1,0,Michigan,Royal Oak,42.4894801,-83.1446485,2010
0,0,Michigan,Royal Oak,42.4894801,-83.1446485,2011
0,0,Michigan,Royal Oak,42.4894801,-83.1446485,2012
0,0,Michigan,Royal Oak,42.4894801,-83.1446485,2013
0,0,Michigan,Royal Oak,42.4894801,-83.1446485,2014
0,0,Michigan,Royal Oak,42.4894801,-83.1446485,2015
0,0,Michigan,St. Clair Shores,42.4974085,-82.8963604,2010
0,0,Michigan,St. Clair Shores,42.4974085,-82.8963604,2011
0,1,Michigan,St. Clair Shores,42.4974085,-82.8963604,2012
0,0,Michigan,St. Clair Shores,42.4974085,-82.8963604,2013
0,0,Michigan,St. Clair Shores,42.4974085,-82.8963604,2014
0,0,Michigan,St. Clair Shores,42.4974085,-82.8963604,2015
0,0,Michigan,Farmington Hills,42.4989936,-83.3677168,2010
2,0,Michigan,Farmington Hills,42.4989936,-83.3677168,2011
1,0,Michigan,Farmington Hills,42.4989936,-83.3677168,2012
0,0,Michigan,Farmington Hills,42.4989936,-83.3677168,2013
2,0,Michigan,Farmington Hills,42.4989936,-83.3677168,2014
0,0,Michigan,Farmington Hills,42.4989936,-83.3677168,2015
2,0,Massachusetts,Marblehead,42.4999582,-70.8578024,2010
0,0,Massachusetts,Marblehead,42.4999582,-70.8578024,2011
1,0,Massachusetts,Marblehead,42.4999582,-70.8578024,2012
0,0,Massachusetts,Marblehead,42.4999582,-70.8578024,2013
1,0,Massachusetts,Marblehead,42.4999582,-70.8578024,2014
1,0,Massachusetts,Marblehead,42.4999582,-70.8578024,2015
0,0,Massachusetts,Harvard,42.5000919,-71.5828444,2010
0,0,Massachusetts,Harvard,42.5000919,-71.5828444,2011
0,0,Massachusetts,Harvard,42.5000919,-71.5828444,2012
0,0,Massachusetts,Harvard,42.5000919,-71.5828444,2013
1,0,Massachusetts,Harvard,42.5000919,-71.5828444,2014
0,0,Massachusetts,Harvard,42.5000919,-71.5828444,2015
0,0,Michigan,Berkley,42.5030908,-83.1835389,2010
0,0,Michigan,Berkley,42.5030908,-83.1835389,2011
1,0,Michigan,Berkley,42.5030908,-83.1835389,2012
0,0,Michigan,Berkley,42.5030908,-83.1835389,2013
0,0,Michigan,Berkley,42.5030908,-83.1835389,2014
0,0,Michigan,Berkley,42.5030908,-83.1835389,2015
0,0,Massachusetts,Wakefield,42.5039395,-71.0723391,2010
0,0,Massachusetts,Wakefield,42.5039395,-71.0723391,2011
0,0,Massachusetts,Wakefield,42.5039395,-71.0723391,2012
0,0,Massachusetts,Wakefield,42.5039395,-71.0723391,2013
0,0,Massachusetts,Wakefield,42.5039395,-71.0723391,2014
1,0,Massachusetts,Wakefield,42.5039395,-71.0723391,2015
0,0,Michigan,Warren,42.511111,-83.02852,2010
1,0,Michigan,Warren,42.511111,-83.02852,2011
0,0,Michigan,Warren,42.511111,-83.02852,2012
4,0,Michigan,Warren,42.511111,-83.02852,2013
0,3,Michigan,Warren,42.511111,-83.02852,2014
0,2,Michigan,Warren,42.511111,-83.02852,2015
0,0,Massachusetts,Ashfield,42.5264745,-72.788426,2010
1,0,Massachusetts,Ashfield,42.5264745,-72.788426,2011
0,0,Massachusetts,Ashfield,42.5264745,-72.788426,2012
0,0,Massachusetts,Ashfield,42.5264745,-72.788426,2013
0,0,Massachusetts,Ashfield,42.5264745,-72.788426,2014
0,0,Massachusetts,Ashfield,42.5264745,-72.788426,2015
0,0,Massachusetts,Montague,42.5355277,-72.5353437,2010
0,0,Massachusetts,Montague,42.5355277,-72.5353437,2011
0,0,Massachusetts,Montague,42.5355277,-72.5353437,2012
0,0,Massachusetts,Montague,42.5355277,-72.5353437,2013
0,0,Massachusetts,Montague,42.5355277,-72.5353437,2014
0,1,Massachusetts,Montague,42.5355277,-72.5353437,2015
0,0,Michigan,Fraser,42.539202,-82.9493652,2010
0,0,Michigan,Fraser,42.539202,-82.9493652,2011
0,0,Michigan,Fraser,42.539202,-82.9493652,2012
0,0,Michigan,Fraser,42.539202,-82.9493652,2013
0,0,Michigan,Fraser,42.539202,-82.9493652,2014
0,1,Michigan,Fraser,42.539202,-82.9493652,2015
1,0,Michigan,Birmingham,42.5467012,-83.2113192,2010
0,0,Michigan,Birmingham,42.5467012,-83.2113192,2011
0,0,Michigan,Birmingham,42.5467012,-83.2113192,2012
1,0,Michigan,Birmingham,42.5467012,-83.2113192,2013
0,0,Michigan,Birmingham,42.5467012,-83.2113192,2014
0,0,Michigan,Birmingham,42.5467012,-83.2113192,2015
1,0,Massachusetts,Wilmington,42.5481714,-71.1724467,2010
0,0,Massachusetts,Wilmington,42.5481714,-71.1724467,2011
1,0,Massachusetts,Wilmington,42.5481714,-71.1724467,2012
0,0,Massachusetts,Wilmington,42.5481714,-71.1724467,2013
1,0,Massachusetts,Wilmington,42.5481714,-71.1724467,2014
1,0,Massachusetts,Wilmington,42.5481714,-71.1724467,2015
0,0,Massachusetts,Endicott College,42.5519539,-70.8426648,2010
0,0,Massachusetts,Endicott College,42.5519539,-70.8426648,2011
0,0,Massachusetts,Endicott College,42.5519539,-70.8426648,2012
0,0,Massachusetts,Endicott College,42.5519539,-70.8426648,2013
0,0,Massachusetts,Endicott College,42.5519539,-70.8426648,2014
1,0,Massachusetts,Endicott College,42.5519539,-70.8426648,2015
0,0,Michigan,Wolverine Lake,42.5545868,-83.4883578,2010
